TIME,TEMPERATURE_IN_BME,TEMPERATURE_IN_SCD,TEMPERATURE_IN_DS,TEMPERATURE_OUT_BME,TEMPERATURE_OUT_SCD,TEMPERATURE_OUT_DS,TEMPERATURE_OUT_SFM,TEMPERATURE_C_BME,TEMPERATURE_C1_DS,TEMPERATURE_C2_DS,TEMPERATURE_C3_DS,HUMIDITY_IN_BME,HUMIDITY_IN_SCD,HUMIDITY_OUT_BME,HUMIDITY_OUT_SCD,CO2_IN_SCD,CO2_OUT_SCD,PRESSURE_IN_BME ,PRESSURE_OUT_BME,PRESSURE_C_BME,AIRFLOW_OUT_SFM
Tue Sep  6 01:11:43 2022,23.0,24.233612060546875,22.812,26.2,26.51140594482422,24.875,26.405,24.9,24.0,23.562,24.5,42.1 %,38.76190185546875,50.5 %,56.0821533203125,489.8924255371094,723.169921875,995.730,995.921,996.217,37.67058823529412
Tue Sep  6 01:12:44 2022,23.0,24.233612060546875,22.812,26.2,26.51140594482422,24.875,26.325,24.9,24.0,23.5,24.5,42.7 %,39.36920166015625,50.4 %,56.14776611328125,490.3390808105469,722.7537841796875,995.879,996.027,996.344,36.34117647058824
Tue Sep  6 01:13:44 2022,23.0,24.233612060546875,22.875,26.1,26.49805450439453,24.875,26.315,24.9,24.0,23.562,24.5,43.0 %,39.6820068359375,50.3 %,55.82275390625,489.5947570800781,726.024169921875,995.938,996.112,996.420,36.22352941176471
Tue Sep  6 01:14:44 2022,23.0,24.233612060546875,22.875,26.1,26.484703063964844,24.875,26.35,24.9,24.0,23.5,24.5,44.4 %,41.5496826171875,51.1 %,56.903076171875,490.4689636230469,726.6265869140625,995.988,996.182,996.451,36.83529411764706
Tue Sep  6 01:15:44 2022,23.0,24.204238891601562,22.875,26.3,26.484703063964844,24.875,26.33,24.9,24.0,23.5,24.5,45.1 %,42.3492431640625,50.3 %,55.731201171875,489.340576171875,727.5294799804688,996.068,996.212,996.589,36.04117647058823
Tue Sep  6 01:16:45 2022,23.0,24.177536010742188,22.875,26.3,26.46868133544922,24.875,26.395,24.9,24.0,23.5,24.5,46.5 %,43.53485107421875,50.7 %,56.49871826171875,487.9797668457031,726.0538940429688,996.085,996.196,996.511,36.40588235294118
Tue Sep  6 01:17:45 2022,23.0,24.134811401367188,22.875,26.3,26.484703063964844,24.875,26.41,24.9,23.937,23.5,24.5,47.3 %,44.47479248046875,50.4 %,56.18896484375,485.84100341796875,728.3279418945312,996.133,996.294,996.605,37.7
Tue Sep  6 01:18:45 2022,23.0,24.204238891601562,22.875,26.2,26.46868133544922,24.812,26.31,24.9,23.937,23.5,24.5,47.6 %,44.49615478515625,50.7 %,56.70013427734375,486.3973693847656,731.6298828125,996.216,996.388,996.692,36.71764705882353
Tue Sep  6 01:19:45 2022,23.0,24.233612060546875,22.875,26.2,26.484703063964844,24.875,26.365,24.9,23.937,23.5,24.5,48.6 %,45.733642578125,50.5 %,56.36749267578125,487.0116882324219,735.5560302734375,996.315,996.510,996.742,35.3
Tue Sep  6 01:20:46 2022,23.0,24.204238891601562,22.875,26.2,26.484703063964844,24.875,26.385,24.9,23.937,23.5,24.5,50.1 %,47.90191650390625,50.6 %,56.201171875,493.4156188964844,746.6588745117188,996.456,996.583,996.900,35.88823529411765
Tue Sep  6 01:21:46 2022,23.0,24.134811401367188,22.812,26.1,26.45532989501953,24.875,26.36,24.9,23.937,23.5,24.5,52.3 %,49.98931884765625,51.0 %,56.93359375,489.00469970703125,752.0419311523438,996.638,996.766,997.088,36.10588235294118
Tue Sep  6 01:22:46 2022,22.9,24.0787353515625,22.812,26.1,26.484703063964844,24.875,26.385,24.9,23.937,23.5,24.5,52.7 %,50.3326416015625,51.5 %,57.33795166015625,488.0833740234375,754.8196411132812,996.855,997.052,997.324,36.17058823529412
Tue Sep  6 01:23:46 2022,22.8,24.108108520507812,22.812,26.1,26.441978454589844,24.812,26.27,24.9,23.937,23.5,24.5,51.0 %,47.52655029296875,51.2 %,56.71844482421875,485.206298828125,754.9561767578125,997.082,997.210,997.570,37.07058823529412
Tue Sep  6 01:24:47 2022,22.7,23.937210083007812,22.75,26.1,26.46868133544922,24.812,26.33,24.9,23.937,23.5,24.5,52.2 %,49.5361328125,51.9 %,58.09783935546875,483.47137451171875,755.5213012695312,997.202,997.322,997.711,36.029411764705884
Tue Sep  6 01:25:47 2022,22.5,23.835739135742188,22.625,26.1,26.42595672607422,24.812,26.315,24.9,23.937,23.5,24.5,53.7 %,50.70953369140625,51.5 %,56.97174072265625,484.5248107910156,749.0526733398438,997.211,997.363,997.709,37.411764705882355
Tue Sep  6 01:26:47 2022,22.4,23.696876525878906,22.562,26.1,26.46868133544922,24.812,26.33,24.9,23.937,23.5,24.5,54.9 %,51.9989013671875,51.7 %,57.90557861328125,480.3872985839844,743.29638671875,997.251,997.354,997.731,36.694117647058825
Tue Sep  6 01:27:47 2022,22.3,23.654151916503906,22.5,26.0,26.46868133544922,24.812,26.305,24.9,23.937,23.5,24.5,55.2 %,52.1270751953125,51.3 %,56.7230224609375,474.9378967285156,740.6441650390625,997.363,997.518,997.814,36.05882352941177
Tue Sep  6 01:28:48 2022,22.3,23.55535125732422,22.437,26.0,26.441978454589844,24.75,26.31,24.9,23.937,23.5,24.437,56.1 %,53.47747802734375,51.3 %,56.81915283203125,471.68780517578125,738.9645385742188,997.345,997.506,997.841,36.582352941176474
Tue Sep  6 01:29:48 2022,22.1,23.34172821044922,22.312,26.0,26.42595672607422,24.812,26.31,24.9,23.937,23.5,24.5,58.1 %,55.3009033203125,52.2 %,58.18939208984375,469.6070251464844,740.77978515625,997.370,997.487,997.819,36.911764705882355
Tue Sep  6 01:30:48 2022,22.0,23.045318603515625,22.187,26.0,26.42595672607422,24.75,26.255,24.9,23.937,23.5,24.437,60.5 %,60.797119140625,52.9 %,59.35211181640625,469.83941650390625,741.142822265625,997.277,997.385,997.710,36.911764705882355
Tue Sep  6 01:31:48 2022,21.8,22.919815063476562,22.0,26.0,26.41260528564453,24.75,26.215,24.9,23.937,23.5,24.437,62.0 %,59.59930419921875,52.9 %,59.02557373046875,472.52703857421875,741.2128295898438,997.271,997.370,997.696,37.17058823529412
Tue Sep  6 01:32:49 2022,21.7,22.775619506835938,21.937,26.0,26.399253845214844,24.75,26.195,24.9,23.937,23.5,24.437,63.4 %,62.73040771484375,53.3 %,59.69390869140625,471.0496520996094,740.6160888671875,997.327,997.377,997.755,37.01176470588236
Tue Sep  6 01:33:49 2022,21.6,22.70618438720703,21.812,25.9,26.343177795410156,24.687,26.16,24.8,23.937,23.5,24.437,63.6 %,61.1541748046875,53.9 %,60.57281494140625,469.24200439453125,743.6597290039062,997.325,997.390,997.706,37.06470588235294
Tue Sep  6 01:34:49 2022,21.6,22.71953582763672,21.75,25.8,26.343177795410156,24.75,26.115,24.8,23.875,23.437,24.437,63.0 %,61.10382080078125,54.2 %,60.5194091796875,468.25537109375,751.0768432617188,997.342,997.467,997.769,36.694117647058825
Tue Sep  6 01:35:49 2022,21.6,22.80499267578125,21.687,25.8,26.36988067626953,24.687,26.21,24.8,23.875,23.437,24.437,63.4 %,61.224365234375,54.7 %,61.36016845703125,468.8163146972656,754.2695922851562,997.398,997.538,997.807,36.13529411764706
Tue Sep  6 01:36:50 2022,21.6,22.70618438720703,21.625,25.8,26.32982635498047,24.687,26.16,24.8,23.875,23.5,24.437,62.5 %,60.73760986328125,54.6 %,60.73760986328125,468.24053955078125,757.73388671875,997.314,997.455,997.799,35.28235294117647
Tue Sep  6 01:37:50 2022,21.5,22.63408660888672,21.625,25.8,26.300453186035156,24.687,26.195,24.8,23.937,23.437,24.375,62.1 %,59.5703125,54.7 %,60.36834716796875,469.3185729980469,764.123291015625,997.324,997.464,997.771,36.95294117647059
Tue Sep  6 01:38:50 2022,21.5,22.62073516845703,21.562,25.8,26.300453186035156,24.625,26.12,24.8,23.875,23.437,24.437,64.1 %,62.95013427734375,55.1 %,61.8499755859375,467.9645080566406,766.0487060546875,997.317,997.448,997.752,36.370588235294115
Tue Sep  6 01:39:50 2022,21.4,22.70618438720703,21.562,25.8,26.300453186035156,24.625,26.175,24.8,23.875,23.437,24.437,62.9 %,59.2376708984375,55.7 %,62.46490478515625,465.9603576660156,768.5692749023438,997.320,997.503,997.754,35.66470588235294
Tue Sep  6 01:40:51 2022,21.5,22.71953582763672,21.562,25.7,26.28710174560547,24.625,26.16,24.8,23.875,23.437,24.375,62.2 %,59.62066650390625,55.2 %,61.492919921875,465.6624755859375,771.657470703125,997.340,997.513,997.818,36.49411764705882
Tue Sep  6 01:41:51 2022,21.5,22.692832946777344,21.562,25.7,26.257728576660156,24.625,26.175,24.8,23.875,23.437,24.375,62.5 %,60.870361328125,55.3 %,61.4349365234375,465.10162353515625,773.2044067382812,997.321,997.501,997.793,36.27058823529412
Tue Sep  6 01:42:51 2022,21.5,22.692832946777344,21.562,25.7,26.257728576660156,24.625,26.105,24.8,23.875,23.437,24.375,63.4 %,61.29608154296875,55.5 %,61.6851806640625,465.9893493652344,773.252685546875,997.355,997.498,997.825,37.21176470588235
Tue Sep  6 01:43:51 2022,21.4,22.49523162841797,21.5,25.7,26.257728576660156,24.625,26.075,24.8,23.875,23.437,24.375,63.9 %,61.78131103515625,55.5 %,61.9049072265625,465.934326171875,771.1358032226562,997.363,997.524,997.835,36.22352941176471
Tue Sep  6 01:44:51 2022,21.3,22.49523162841797,21.437,25.7,26.257728576660156,24.625,26.14,24.8,23.875,23.437,24.375,64.2 %,61.58447265625,55.7 %,62.1429443359375,463.46075439453125,771.1580810546875,997.435,997.556,997.875,37.04705882352941
Tue Sep  6 01:45:52 2022,21.3,22.423133850097656,21.375,25.6,26.23101806640625,24.562,26.12,24.8,23.875,23.437,24.375,64.5 %,62.2161865234375,55.7 %,61.8560791015625,464.09375,774.4629516601562,997.436,997.562,997.902,35.86470588235294
Tue Sep  6 01:46:52 2022,21.3,22.45250701904297,21.312,25.6,26.214996337890625,24.562,26.1,24.8,23.875,23.437,24.375,64.3 %,62.2314453125,55.7 %,61.76910400390625,464.17108154296875,774.8529663085938,997.454,997.656,997.911,36.758823529411764
Tue Sep  6 01:47:52 2022,21.3,22.45250701904297,21.375,25.6,26.201644897460938,24.562,26.12,24.8,23.875,23.437,24.375,63.3 %,61.52496337890625,55.5 %,61.41204833984375,464.2148132324219,772.2846069335938,997.518,997.674,997.940,35.94117647058823
Tue Sep  6 01:48:52 2022,21.4,22.66345977783203,21.375,25.6,26.201644897460938,24.562,26.12,24.8,23.875,23.437,24.375,62.4 %,58.6181640625,55.5 %,61.2457275390625,463.53076171875,772.6041259765625,997.560,997.719,998.001,36.77647058823529
Tue Sep  6 01:49:53 2022,21.5,22.67681121826172,21.437,25.6,26.18829345703125,24.562,26.085,24.8,23.875,23.437,24.375,62.8 %,60.198974609375,54.9 %,60.7421875,469.2079772949219,772.4321899414062,997.548,997.711,998.048,36.241176470588236
Tue Sep  6 01:50:53 2022,21.5,22.650108337402344,21.437,25.6,26.174942016601562,24.562,26.06,24.8,23.875,23.437,24.375,63.0 %,60.601806640625,55.2 %,60.99090576171875,469.5975341796875,773.4663696289062,997.576,997.717,998.043,36.61764705882353
Tue Sep  6 01:51:53 2022,21.4,22.53795623779297,21.437,25.6,26.174942016601562,24.562,26.105,24.8,23.875,23.437,24.375,63.4 %,61.529541015625,55.2 %,61.3250732421875,467.7803955078125,776.2576293945312,997.517,997.741,998.058,36.358823529411765
Tue Sep  6 01:52:53 2022,21.4,22.62073516845703,21.375,25.6,26.174942016601562,24.562,26.08,24.8,23.875,23.437,24.375,63.8 %,61.38916015625,55.4 %,61.38763427734375,467.2107849121094,775.13232421875,997.544,997.742,998.053,36.55294117647059
Tue Sep  6 01:53:54 2022,21.4,22.551307678222656,21.375,25.6,26.174942016601562,24.562,26.065,24.8,23.875,23.437,24.312,64.5 %,62.01019287109375,55.6 %,61.846923828125,467.3636779785156,773.3494262695312,997.541,997.732,998.041,36.911764705882355
Tue Sep  6 01:54:54 2022,21.3,22.45250701904297,21.375,25.6,26.14556884765625,24.562,26.135,24.8,23.875,23.437,24.375,64.6 %,62.0849609375,55.6 %,61.663818359375,463.78399658203125,770.085693359375,997.525,997.728,997.999,36.5
Tue Sep  6 01:55:54 2022,21.3,22.49523162841797,21.375,25.6,26.174942016601562,24.5,26.045,24.7,23.875,23.437,24.312,64.4 %,61.30218505859375,55.3 %,61.126708984375,464.1038818359375,767.9168090820312,997.531,997.686,998.037,36.71176470588235
Tue Sep  6 01:56:54 2022,21.3,22.43915557861328,21.375,25.6,26.14556884765625,24.5,26.08,24.7,23.812,23.437,24.375,64.3 %,61.90643310546875,55.3 %,61.12213134765625,465.8240661621094,773.0430297851562,997.560,997.751,997.990,36.78823529411765
Tue Sep  6 01:57:55 2022,21.3,22.57801055908203,21.312,25.6,26.116195678710938,24.5,26.06,24.7,23.812,23.437,24.312,63.8 %,60.26611328125,55.1 %,60.7421875,467.709228515625,772.2870483398438,997.535,997.719,998.037,36.758823529411764
Tue Sep  6 01:58:55 2022,21.3,22.49523162841797,21.312,25.6,26.132217407226562,24.5,25.965,24.7,23.812,23.437,24.375,64.4 %,62.2406005859375,55.3 %,61.62109375,464.69097900390625,773.536376953125,997.532,997.728,998.007,36.90588235294118
Tue Sep  6 01:59:55 2022,21.2,22.423133850097656,21.25,25.6,26.14556884765625,24.5,25.98,24.7,23.812,23.437,24.375,64.9 %,62.85247802734375,55.6 %,61.883544921875,463.2104187011719,774.7679443359375,997.543,997.621,998.005,37.46470588235294
Tue Sep  6 02:00:55 2022,21.1,22.40978240966797,21.25,25.6,26.132217407226562,24.5,26.1,24.7,23.812,23.437,24.312,65.3 %,62.42218017578125,55.4 %,61.2457275390625,461.13055419921875,771.8583374023438,997.510,997.702,997.999,36.77647058823529
Tue Sep  6 02:01:56 2022,21.1,22.340354919433594,21.25,25.5,26.116195678710938,24.5,26.0,24.7,23.812,23.375,24.312,65.2 %,62.58697509765625,55.0 %,60.63690185546875,459.9157409667969,764.6058959960938,997.480,997.584,997.932,36.96470588235294
Tue Sep  6 02:02:56 2022,21.1,22.327003479003906,21.187,25.5,26.100173950195312,24.5,25.95,24.7,23.812,23.437,24.312,65.0 %,62.1246337890625,55.4 %,61.45782470703125,459.5148620605469,760.1505737304688,997.384,997.573,997.914,36.57058823529412
Tue Sep  6 02:03:56 2022,21.1,22.238876342773438,21.187,25.5,26.116195678710938,24.437,26.025,24.7,23.812,23.437,24.312,65.4 %,63.4613037109375,55.3 %,61.15875244140625,458.13214111328125,758.5474853515625,997.372,997.486,997.809,36.85294117647059
Tue Sep  6 02:04:56 2022,21.0,22.209503173828125,21.125,25.5,26.100173950195312,24.437,25.92,24.7,23.812,23.437,24.312,66.6 %,64.75677490234375,55.4 %,61.24725341796875,461.0892639160156,754.0099487304688,997.324,997.478,997.783,36.44117647058823
Tue Sep  6 02:05:57 2022,21.0,21.95849609375,21.0,25.5,26.100173950195312,24.437,25.95,24.7,23.812,23.437,24.25,67.3 %,66.26739501953125,55.5 %,61.54022216796875,461.13336181640625,752.8551025390625,997.298,997.441,997.777,37.194117647058825
Tue Sep  6 02:06:57 2022,20.9,21.873046875,20.937,25.5,26.073471069335938,24.437,25.945,24.7,23.812,23.375,24.312,67.5 %,66.09344482421875,55.2 %,60.81695556640625,462.8374328613281,753.221923828125,997.294,997.457,997.760,36.38235294117647
Tue Sep  6 02:07:57 2022,20.8,21.859695434570312,20.875,25.4,26.057449340820312,24.437,25.94,24.7,23.812,23.375,24.312,67.6 %,65.78826904296875,55.2 %,60.92681884765625,462.08135986328125,751.5989990234375,997.293,997.422,997.726,36.96470588235294
Tue Sep  6 02:08:57 2022,20.8,21.816970825195312,20.875,25.4,26.044097900390625,24.437,26.005,24.7,23.812,23.375,24.25,67.5 %,65.33355712890625,55.2 %,61.0504150390625,460.7752990722656,752.7066040039062,997.304,997.446,997.776,36.14705882352941
Tue Sep  6 02:09:58 2022,20.8,21.816970825195312,20.812,25.5,26.044097900390625,24.437,26.005,24.7,23.812,23.375,24.312,67.3 %,65.5914306640625,55.5 %,61.39678955078125,457.3970031738281,752.0343627929688,997.304,997.423,997.716,36.17058823529412
Tue Sep  6 02:10:58 2022,20.8,22.014572143554688,20.875,25.5,26.057449340820312,24.437,26.005,24.7,23.812,23.375,24.25,67.0 %,64.56146240234375,55.7 %,61.5447998046875,459.0133361816406,754.140625,997.265,997.434,997.728,36.63529411764706
Tue Sep  6 02:11:58 2022,20.9,21.985198974609375,20.875,25.5,26.073471069335938,24.437,26.05,24.7,23.75,23.375,24.25,67.5 %,65.4205322265625,55.5 %,61.29608154296875,459.9388732910156,754.2918090820312,997.257,997.417,997.706,36.18235294117647
Tue Sep  6 02:12:58 2022,20.9,22.05462646484375,20.875,25.5,26.044097900390625,24.437,26.0,24.7,23.812,23.375,24.25,67.6 %,65.11077880859375,55.4 %,61.2091064453125,462.24957275390625,755.6815185546875,997.263,997.375,997.667,37.194117647058825
Tue Sep  6 02:13:59 2022,20.9,22.09735107421875,20.937,25.5,26.057449340820312,24.437,26.025,24.7,23.812,23.375,24.25,67.3 %,64.69268798828125,55.5 %,61.3983154296875,461.3471984863281,754.2736206054688,997.258,997.364,997.681,37.38235294117647
Tue Sep  6 02:14:59 2022,20.9,22.083999633789062,20.875,25.5,26.073471069335938,24.437,25.97,24.7,23.75,23.375,24.25,67.3 %,64.84527587890625,55.5 %,61.3372802734375,460.1924743652344,752.9135131835938,997.198,997.369,997.671,36.029411764705884
Tue Sep  6 02:15:59 2022,20.9,22.070648193359375,20.875,25.5,26.057449340820312,24.437,26.005,24.7,23.75,23.375,24.25,67.6 %,65.63262939453125,55.4 %,61.09466552734375,462.3868103027344,752.1215209960938,997.166,997.316,997.622,36.470588235294116
Tue Sep  6 02:16:59 2022,20.8,21.915771484375,20.875,25.5,26.030746459960938,24.437,25.975,24.6,23.75,23.375,24.25,67.9 %,66.34979248046875,55.7 %,61.79962158203125,465.4046936035156,754.2061767578125,997.130,997.264,997.608,36.57058823529412
Tue Sep  6 02:17:59 2022,20.8,21.873046875,20.875,25.5,26.057449340820312,24.437,26.025,24.6,23.75,23.375,24.25,68.2 %,66.363525390625,55.6 %,61.7218017578125,464.6699523925781,755.3031005859375,997.096,997.245,997.533,36.09411764705882
Tue Sep  6 02:19:00 2022,20.7,21.830322265625,20.812,25.5,26.030746459960938,24.437,25.97,24.6,23.75,23.375,24.25,68.5 %,66.70684814453125,55.7 %,61.676025390625,464.71490478515625,754.6219482421875,997.053,997.188,997.480,36.27058823529412
Tue Sep  6 02:20:00 2022,20.6,21.843673706054688,20.75,25.4,26.030746459960938,24.437,25.935,24.6,23.75,23.375,24.25,68.4 %,65.68145751953125,55.8 %,61.737060546875,463.11529541015625,754.4556884765625,996.973,997.102,997.433,35.794117647058826
Tue Sep  6 02:21:00 2022,20.7,21.899749755859375,20.75,25.4,26.014724731445312,24.437,25.905,24.6,23.75,23.375,24.25,68.4 %,66.35894775390625,55.3 %,60.60638427734375,464.07293701171875,755.5278930664062,996.918,997.070,997.376,36.55882352941177
Tue Sep  6 02:22:01 2022,20.7,21.915771484375,20.75,25.4,26.014724731445312,24.375,25.945,24.6,23.75,23.375,24.187,68.3 %,65.16571044921875,55.5 %,61.43035888671875,465.47015380859375,753.4546508789062,996.906,997.049,997.352,37.082352941176474
Tue Sep  6 02:23:01 2022,20.7,21.929122924804688,20.75,25.4,26.001373291015625,24.375,25.885,24.6,23.75,23.375,24.187,67.5 %,64.51416015625,55.6 %,61.75079345703125,465.035888671875,752.7708740234375,996.857,996.973,997.295,37.16470588235294
Tue Sep  6 02:24:01 2022,20.7,21.929122924804688,20.75,25.4,26.001373291015625,24.375,25.93,24.6,23.75,23.375,24.187,67.0 %,64.23187255859375,55.3 %,61.0321044921875,465.9809875488281,753.4728393554688,996.823,996.998,997.273,36.94705882352941
Tue Sep  6 02:25:01 2022,20.7,21.971847534179688,20.75,25.4,26.001373291015625,24.375,25.88,24.6,23.75,23.375,24.187,67.0 %,64.33563232421875,55.1 %,60.7940673828125,466.85357666015625,753.236328125,996.818,996.946,997.253,37.10588235294118
Tue Sep  6 02:26:01 2022,20.7,21.985198974609375,20.75,25.4,25.97467041015625,24.375,25.87,24.6,23.75,23.375,24.187,66.7 %,63.861083984375,55.2 %,60.44464111328125,465.5546875,753.386962890625,996.799,996.942,997.265,36.63529411764706
Tue Sep  6 02:27:02 2022,20.7,21.998550415039062,20.75,25.3,25.97467041015625,24.375,25.83,24.6,23.687,23.375,24.25,66.7 %,63.8092041015625,55.1 %,60.9771728515625,463.1153564453125,756.230712890625,996.752,996.931,997.219,36.694117647058825
Tue Sep  6 02:28:02 2022,20.8,21.971847534179688,20.75,25.3,25.97467041015625,24.312,25.795,24.6,23.687,23.375,24.187,66.9 %,64.312744140625,55.0 %,60.51788330078125,463.1887512207031,754.0612182617188,996.737,996.868,997.152,36.747058823529414
Tue Sep  6 02:29:02 2022,20.8,21.985198974609375,20.75,25.3,25.958648681640625,24.312,25.83,24.6,23.75,23.375,24.187,66.7 %,64.02587890625,54.9 %,60.4827880859375,463.93609619140625,752.2793579101562,996.729,996.867,997.184,36.917647058823526
Tue Sep  6 02:30:02 2022,20.8,21.942474365234375,20.75,25.3,25.945297241210938,24.312,25.81,24.6,23.75,23.375,24.187,67.1 %,65.10009765625,55.2 %,60.85662841796875,461.902587890625,753.2022094726562,996.718,996.861,997.143,36.023529411764706
Tue Sep  6 02:31:03 2022,20.7,21.78759765625,20.625,25.3,25.93194580078125,24.312,25.835,24.6,23.687,23.312,24.187,68.0 %,66.07513427734375,55.2 %,61.0504150390625,464.6413879394531,750.8222045898438,996.689,996.854,997.175,36.747058823529414
Tue Sep  6 02:32:03 2022,20.6,21.73151397705078,20.625,25.3,25.945297241210938,24.312,25.835,24.6,23.687,23.312,24.187,68.3 %,66.52069091796875,55.6 %,61.53411865234375,462.9953308105469,754.9274291992188,996.705,996.854,997.134,36.36470588235294
Tue Sep  6 02:33:03 2022,20.7,21.718162536621094,20.625,25.3,25.945297241210938,24.312,25.87,24.6,23.687,23.312,24.187,68.1 %,66.217041015625,55.9 %,62.04376220703125,459.8804626464844,756.87548828125,996.698,996.805,997.145,36.188235294117646
Tue Sep  6 02:34:03 2022,20.7,21.760894775390625,20.562,25.3,25.918594360351562,24.312,25.875,24.6,23.687,23.312,24.187,68.5 %,66.95098876953125,55.7 %,61.6546630859375,463.68634033203125,753.5469360351562,996.710,996.785,997.114,36.082352941176474
